Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.9630008909483696
1,4,1.0
2,4,0.8804763644320719
3,2,0.9970149145339559
1,4,1.0
2,4,0.9812532565025512
3,4,0.9486367215720022
4,2,0.9766337813462823
1,4,1.0
2,4,0.946540421865157
3,3,1.0177736434752829
4,4,1.007586958195898
5,2,0.9425879363376084
1,4,1.0
2,4,1.01253585551024
3,4,0.9687329948585545
4,3,0.9030173076381804
5,3,0.9696761404110561
6,3,0.9864658397838446
1,4,1.0
2,4,0.9498283605118769
3,4,0.934655049086463
4,3,0.9789871770283438
5,2,0.9641398458330808
6,3,0.9748504249471219
7,4,0.9729249523711382
1,4,1.0
2,4,0.9583621131651849
3,4,0.9407286707906999
4,4,0.9254975451915978
5,3,0.9584332993075336
6,4,0.9476154820477373
7,4,0.9523813620018796
8,4,0.9606701861629464
1,4,1.0
2,4,0.9579389735979444
3,3,0.9943477516740257
4,4,0.9224020500431847
5,4,0.9648844093884597
6,4,0.9450977685526836
7,4,0.9662232348969452
8,2,0.9773676513316405
9,4,0.9300016801912959
1,4,1.0
2,4,0.8928731922273087
3,4,0.9883732995373945
4,4,0.9142091336074439
5,4,0.9689562858509921
6,4,0.9220056864328116
7,4,0.9694842520662756
8,4,0.9207280430955962
9,3,0.970067917795739
10,2,0.9831585489808898
1,4,1.0
2,4,0.9071518302417042
3,4,0.9330554467248225
4,3,0.9793079374729582
5,4,0.9539067888063442
6,3,0.9982783274793834
7,4,0.9612182170542833
8,3,0.9747311861598768
9,3,0.9541864195022816
10,4,0.9907477646199753
11,4,0.985407986620765
1,4,1.0
2,3,1.0020766272700017
3,3,1.0267778746779739
4,4,0.9707493983542077
5,4,0.9431109376890208
6,3,0.9453309764789469
7,4,0.9982003218124964
8,4,0.9933636181825474
9,4,0.9826304844507401
10,4,0.9749709152715053
11,4,0.9747472506184247
12,4,0.9894131025376425
