Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.9967344053732953
1,4,1.0
2,3,0.9222714355891188
3,4,0.9307229534407996
1,4,1.0
2,4,0.9086774244721563
3,4,1.004699468133668
4,3,0.9165674278425523
1,4,1.0
2,4,1.0029872781646265
3,4,0.9499389758109051
4,3,0.9502149434235997
5,3,0.9073018137457702
1,4,1.0
2,4,1.0028486068041038
3,4,0.9815044302202592
4,4,0.9535389331975959
5,4,0.9942121383824909
6,4,0.9475190677835172
1,4,1.0
2,4,0.9465767326180337
3,4,0.9394462517310249
4,4,1.0020032095713367
5,3,0.9614493288941974
6,4,0.9807199230127995
7,4,0.9897699250561866
1,4,1.0
2,4,1.0179742635960571
3,4,0.8964144388267388
4,4,0.9518269747802428
5,4,1.0059107453225298
6,3,0.9970630706845738
7,3,0.9343580782319739
8,3,0.9763503576298878
1,4,1.0
2,4,0.9774889943070104
3,3,0.9452635642612968
4,3,0.8412617889858526
5,4,1.000913924198888
6,2,0.9778422288129225
7,4,0.9406099384507378
8,4,0.9406317211800659
9,4,0.9902679237131241
1,4,1.0
2,4,0.9229395395274826
3,4,0.9155661872614346
4,2,0.9086483945098639
5,4,0.9143613927271095
6,2,0.9815215935101136
7,3,0.9533804312116164
8,3,0.9266176081485419
9,4,0.9709976774251244
10,3,0.8861518096069548
1,4,1.0
2,3,0.9836963720957244
3,3,1.0079981203250161
4,4,0.9280448550972193
5,4,0.9663012470955474
6,4,0.975794424157938
7,4,0.9592180934707191
8,4,0.9254241039510731
9,4,0.9838939510588647
10,3,0.9841291857162966
11,4,0.9609324658508529
1,4,1.0
2,3,0.9542341309771059
3,3,0.9396991691003437
4,4,0.9936304970239103
5,4,0.9384138226050893
6,4,1.0211121054635504
7,3,0.9773751904770229
8,4,0.9589102536022116
9,3,0.9772785518452316
10,4,1.0110098720546807
11,4,0.9787020015699773
12,4,0.8905949020172005
