Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.948659685411324
1,4,1.0
2,4,0.89871413193609
3,3,0.8312615036660987
1,4,1.0
2,4,0.9203394778791757
3,4,0.9022890629704667
4,4,0.9584679092155721
1,4,1.0
2,4,0.9573620464891236
3,4,0.9053961036339401
4,2,0.9244944255789594
5,4,0.8962818775429452
1,4,1.0
2,2,0.8999219309008917
3,2,0.8824028059898757
4,4,0.8381728998378082
5,4,0.9134713021348786
6,3,0.9443990903367268
1,4,1.0
2,4,0.8519918730109972
3,3,0.9001860345480611
4,4,0.95926884524383
5,4,0.9161081903391979
6,4,0.9529332627619828
7,2,0.824083372681232
1,4,1.0
2,4,0.910452855529313
3,3,0.894485814434815
4,4,0.9452195098283067
5,4,0.8536242547627378
6,4,0.9425764475831153
7,3,0.9119668540498268
8,4,0.944767656710902
1,4,1.0
2,4,0.9552087696857973
3,4,0.8532240194634977
4,4,0.9470322327694057
5,4,0.8907220216109117
6,3,0.8923928106631094
7,3,0.7932831151375737
8,4,0.9193191061943778
9,3,0.9567163533260906
1,4,1.0
2,4,0.9064011998786423
3,4,0.8743461097378613
4,4,0.9014563441190138
5,4,0.887189903061392
6,4,0.8449937117534402
7,3,0.8607168027880968
8,4,0.9374491014441643
9,4,0.8875461083049765
10,3,0.9224400861576718
1,4,1.0
2,4,0.8998571869540469
3,4,0.8989748908342391
4,4,0.9172808181920443
5,3,0.8673323885413574
6,2,0.7718085958553415
7,4,0.83312369219117
8,3,0.9478566719369805
9,4,0.9347691320148778
10,4,0.9371214812644258
11,3,0.9449692871082497
1,4,1.0
2,4,0.9310906685154189
3,3,0.8296207370920501
4,3,0.9493829841774054
5,3,0.880593972272751
6,2,0.8348378156422679
7,3,0.8311640928690831
8,3,0.8776342862392267
9,3,0.8277904008868754
10,4,0.8989969830272257
11,4,0.9217895533128725
12,3,0.9383689047389174
