Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8499212899049962
1,4,1.0
2,3,0.8485293398734549
3,3,0.8391228853576614
1,4,1.0
2,4,0.8709504294602167
3,4,0.8367853139282236
4,3,0.8712276365521757
1,4,1.0
2,4,0.8436864243826206
3,3,0.8032949217427205
4,4,0.8466698757881497
5,2,0.8070263232668136
1,4,1.0
2,4,0.8089756847020392
3,4,0.8819680923659238
4,4,0.8718523775236128
5,4,0.8590162578546575
6,4,0.8312419864461188
1,4,1.0
2,4,0.8226942475565685
3,4,0.8288264317589866
4,4,0.8671838845080703
5,4,0.8337854053597314
6,4,0.8383409804799454
7,4,0.8715794647395886
1,4,1.0
2,3,0.7786060285933418
3,4,0.8504023868906165
4,4,0.9042580549290907
5,4,0.8532004674586436
6,3,0.7506505628724708
7,4,0.8319343176709822
8,4,0.8878069093679339
1,4,1.0
2,3,0.7572485529606238
3,4,0.8638009377415103
4,3,0.85123779152968
5,3,0.8464045427809374
6,2,0.7871104332810236
7,4,0.8621920779330167
8,2,0.8201417034896263
9,4,0.8485116964877424
1,4,1.0
2,2,0.7343981100446937
3,4,0.8806531535920392
4,3,0.8714189313847804
5,3,0.8514208239701958
6,4,0.7337616732574056
7,4,0.867872865055217
8,4,0.8831391277532105
9,4,0.8560126362446083
10,4,0.7982850275583017
1,4,1.0
2,2,0.7236479016251323
3,3,0.8265366132580044
4,2,0.7138450394714906
5,2,0.8334918217798042
6,2,0.7002787048803746
7,4,0.8905380182291986
8,4,0.8910917387750297
9,3,0.7974094265396358
10,3,0.8311498616686378
11,4,0.8683120111876608
1,4,1.0
2,3,0.7541043168963067
3,2,0.8328114358183177
4,3,0.8433187991803309
5,3,0.7564571530287083
6,2,0.6610580164305241
7,4,0.8852276934028008
8,4,0.8130751756421811
9,4,0.7979267921472966
10,3,0.8013895039965526
11,4,0.8489007505452626
12,3,0.8326251521873616
