Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,3,0.7521514745627964
1,4,1.0
2,4,0.7487229011369105
3,3,0.8229342510517385
1,4,1.0
2,2,0.7333653843907547
3,3,0.766850890518025
4,4,0.8456594954662502
1,4,1.0
2,3,0.760886863682442
3,4,0.8138634912714946
4,3,0.84398365051631
5,4,0.8402573252499453
1,4,1.0
2,4,0.7117302619952562
3,4,0.8057378866328424
4,4,0.806761434817506
5,4,0.791327148707334
6,3,0.781394228798177
1,4,1.0
2,4,0.7794347683877278
3,4,0.7743405282367675
4,3,0.8281285028475887
5,4,0.7952521294381651
6,4,0.7809789609900979
7,3,0.8147156422453338
1,4,1.0
2,4,0.8600135200504554
3,3,0.805540265512957
4,2,0.6480493415511026
5,3,0.8300812477310268
6,4,0.774989527969115
7,4,0.8030138926107664
8,4,0.8257572913024163
1,4,1.0
2,3,0.721970215427582
3,4,0.8258793325457287
4,2,0.6375598365275822
5,4,0.7764999474535338
6,3,0.8109426630645894
7,3,0.7672339593893778
8,4,0.8419796976045129
9,3,0.7262190035246481
1,4,1.0
2,3,0.6673285942683925
3,3,0.8225689285852064
4,2,0.6379202444257184
5,3,0.8448198936326493
6,3,0.9015448598487232
7,4,0.8106200530359604
8,2,0.71720276734682
9,4,0.7174042091105615
10,4,0.8003380176136831
1,4,1.0
2,3,0.7423892432397016
3,2,0.8086125983451228
4,2,0.6053507762989312
5,4,0.7871361266197058
6,3,0.6426176437448433
7,3,0.8100334338222082
8,3,0.6924081210620254
9,4,0.7215661855352903
10,4,0.765508592686906
11,3,0.779356118526383
1,4,1.0
2,3,0.8299573881519218
3,2,0.7544409703979812
4,3,0.7137184863453507
5,4,0.8751550636125124
6,2,0.7089327515218793
7,4,0.8297813231743991
8,2,0.637663087228281
9,3,0.7671584727596208
10,4,0.8106322088974321
11,3,0.7907325029077501
12,3,0.818648419772
