Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8242829979810237
1,4,1.0
2,3,0.8109871380859375
3,4,0.8148999988530045
1,4,1.0
2,4,0.8606123904381267
3,4,0.841102966142686
4,4,0.8534461118632266
1,4,1.0
2,3,0.8125244507341702
3,3,0.8351195290210518
4,3,0.8761799962690336
5,4,0.8773040488962535
1,4,1.0
2,4,0.8108714322766327
3,2,0.806069618470444
4,3,0.8907192320849191
5,3,0.7542729342655996
6,4,0.8320198688775137
1,4,1.0
2,3,0.791686872507787
3,4,0.7912762276331252
4,4,0.8732721369937443
5,4,0.8815259434217302
6,3,0.7856072768193149
7,4,0.8802596358056374
1,4,1.0
2,2,0.8177966832072987
3,2,0.8002160573495117
4,2,0.8145279803844317
5,4,0.9095517426545309
6,4,0.8110489501735143
7,4,0.8614742057888446
8,4,0.8842787476631053
1,4,1.0
2,4,0.789381455411152
3,3,0.746512250320375
4,3,0.7223711629323265
5,2,0.8655600031587144
6,4,0.7999766001664561
7,3,0.8832201491771186
8,2,0.8947265886091407
9,4,0.8769096497509716
1,4,1.0
2,4,0.7879872899993089
3,2,0.7900295281931308
4,2,0.6953188348403826
5,3,0.8380814298971901
6,2,0.7786142729849985
7,3,0.8414175290192486
8,3,0.8736516955626663
9,3,0.874168735633375
10,4,0.8241015107025357
1,4,1.0
2,4,0.8583622370885511
3,4,0.8228209200987914
4,2,0.6624085948521904
5,3,0.8095275229974228
6,3,0.8064210377142311
7,4,0.8266828203955494
8,3,0.8876158144109405
9,4,0.8564907620475201
10,4,0.8007151323016745
11,4,0.8802777758059462
1,4,1.0
2,4,0.8204306022614931
3,4,0.850023008752912
4,2,0.5511315830216115
5,4,0.8435680468209471
6,2,0.8147478609482441
7,4,0.8841693318389654
8,3,0.8262263568721012
9,4,0.8349558161466889
10,3,0.7962366154973111
11,4,0.911099948660035
12,4,0.8541450430518127
