Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,3,0.9526918417577747
1,4,1.0
2,3,0.9344830025574757
3,3,0.9473354830956461
1,4,1.0
2,3,0.9165819130918401
3,4,1.0053403727051908
4,3,0.8925440021474906
1,4,1.0
2,3,0.9450180496680811
3,3,0.8969181828174673
4,4,0.9726186617448498
5,4,0.9457881486180887
1,4,1.0
2,3,0.9578976137376334
3,4,0.9138564423195739
4,4,0.9972026289405174
5,3,0.9735789217306535
6,4,0.9903995908446956
1,4,1.0
2,4,0.9615457942756441
3,3,0.9209416954820556
4,4,0.9511049284459691
5,4,0.9511992901066025
6,4,0.9420368238518724
7,4,0.9553814741614008
1,4,1.0
2,4,0.938314890122592
3,4,1.0089917200703908
4,4,1.0269342007202693
5,4,0.9272570782451701
6,4,0.9688123333166716
7,3,0.9770676811692571
8,4,0.9841473544837027
1,4,1.0
2,4,0.9853900182073501
3,4,0.828284711241864
4,4,0.9886793025278412
5,4,0.9766788030926227
6,4,0.9560957532742115
7,4,0.9691425714229958
8,4,0.9444647719735939
9,4,0.9337612575682197
1,4,1.0
2,4,0.9714587079400058
3,3,0.9980660272261318
4,3,0.976721950334016
5,3,0.9660480945844115
6,4,0.9606571388014734
7,3,0.9481342280821676
8,4,0.9647594123710209
9,4,0.9161870457058715
10,3,0.9704860330868743
1,4,1.0
2,4,0.8903828417051779
3,4,0.8977163313545394
4,4,0.9362613677399907
5,4,1.0082425238821298
6,4,0.9745190076176198
7,3,0.9309027623721872
8,4,0.9458133691616817
9,4,0.9686031673020552
10,3,0.9128253108973845
11,3,1.009550715367043
1,4,1.0
2,4,0.9847421862130464
3,4,0.9937793730378447
4,3,0.9654618409861688
5,4,0.9838615409253022
6,4,0.9986590607225128
7,3,0.9689076731274922
8,4,0.9903190475602426
9,2,0.940702868946462
10,4,0.9765265343415048
11,4,0.9941780265486083
12,3,0.8930028211543181
