Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.946043928006193
1,4,1.0
2,4,0.8439599380616565
3,4,0.9365728030621628
1,4,1.0
2,4,0.9177252724099749
3,4,0.9273723387773806
4,3,0.9320424381100484
1,4,1.0
2,4,0.8642040074968758
3,4,0.9221236220234087
4,4,0.8910071902930204
5,3,0.9479915395392364
1,4,1.0
2,4,0.8982876102765401
3,3,0.8879784180220346
4,3,0.9382479734276911
5,3,0.9247784309530303
6,3,0.9400936411454311
1,4,1.0
2,4,0.8493611792515907
3,4,0.919036880737854
4,3,0.8738089662392441
5,4,0.9611806202412412
6,3,0.9050486357707743
7,4,0.9516071300103661
1,4,1.0
2,3,0.858776250383113
3,4,0.8790514915423667
4,4,0.8945237519390102
5,3,0.9473592875377275
6,3,0.9397789721900419
7,4,0.8882729142500884
8,3,0.9049949079008902
1,4,1.0
2,3,0.7758155113978623
3,3,0.8902501687556814
4,4,0.8669701375567844
5,4,0.9433021788650641
6,3,0.9715492390452869
7,4,0.891617273180661
8,4,0.904381521241414
9,3,0.9286251614648686
1,4,1.0
2,3,0.8552513971842609
3,3,0.8537480463579017
4,3,0.8572626279160213
5,3,0.9166129334196199
6,4,0.9029714313057
7,4,0.9021745840426745
8,2,0.9287320659673333
9,4,0.8825691337647592
10,3,0.8252783464504155
1,4,1.0
2,4,0.8605313714436257
3,4,0.85158198852911
4,3,0.8114445860922732
5,4,0.9538171520976275
6,4,0.9350428468574805
7,4,0.919283073065393
8,4,0.9377557753285215
9,4,0.927913995554403
10,4,0.926361351327926
11,4,0.952763496760131
1,4,1.0
2,4,0.851522550053431
3,3,0.8152952603084286
4,2,0.8186938226766671
5,4,0.9730681049307058
6,4,0.9118072719995873
7,4,0.9222041165263397
8,4,0.8700785640944085
9,2,0.9339814723644909
10,4,0.9022603736124896
11,3,0.9108473731437768
12,3,0.9383052714455662
