Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8430310911706277
1,4,1.0
2,4,0.8455478932257515
3,4,0.8433754508635458
1,4,1.0
2,4,0.7834995881688205
3,3,0.8346357985201199
4,3,0.8996019526478555
1,4,1.0
2,4,0.8004996364717845
3,3,0.8138141805771519
4,4,0.8971314404531309
5,4,0.8629768040846931
1,4,1.0
2,4,0.8320572087284955
3,2,0.7109007304604779
4,3,0.8441392957364984
5,3,0.8826360049700372
6,4,0.8760455986315691
1,4,1.0
2,3,0.8214368485843478
3,2,0.7346294668298597
4,3,0.9071493561789127
5,4,0.9047588000749932
6,4,0.884486017063328
7,4,0.8367268619010456
1,4,1.0
2,4,0.8852498102771084
3,2,0.6891354749510006
4,3,0.8650598217839892
5,4,0.7732535042821849
6,4,0.927898323447808
7,4,0.8630408731609513
8,3,0.8433334949336985
1,4,1.0
2,3,0.9163476566840547
3,2,0.6845540359364428
4,3,0.8586563857369904
5,3,0.8847205896501193
6,4,0.828215130679744
7,2,0.8297922406510349
8,4,0.8625901532822706
9,4,0.8874099367307603
1,4,1.0
2,4,0.8673900961201084
3,2,0.6252319441305549
4,2,0.8310732212151549
5,4,0.865661721557778
6,3,0.8086801391025833
7,4,0.8550575887883508
8,4,0.836857472313711
9,4,0.8800937238902318
10,3,0.8995450925320763
1,4,1.0
2,3,0.7439718331876439
3,2,0.6413884631342529
4,2,0.7801833337222548
5,2,0.909501212319926
6,4,0.7817093286688971
7,3,0.8167315639331447
8,3,0.8225364757130782
9,3,0.9167887193583947
10,3,0.8434851273556254
11,4,0.8224362750829316
1,4,1.0
2,2,0.7772462399614265
3,2,0.6476480883674337
4,2,0.7563920579493213
5,4,0.8836232012593083
6,2,0.8311534185283178
7,4,0.8656770603631743
8,3,0.8083033299026998
9,3,0.8903078961106812
10,3,0.8057192214725756
11,3,0.8614637906738961
12,4,0.8733492335724414
