Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.7375008106269414
1,4,1.0
2,3,0.7724087998000283
3,4,0.8198447121707685
1,4,1.0
2,3,0.7891849101248806
3,3,0.8355515654381767
4,4,0.7812624226249768
1,4,1.0
2,4,0.7543204487676353
3,4,0.8442036199141946
4,3,0.8472470884620742
5,3,0.7706534934126128
1,4,1.0
2,4,0.8329433528572832
3,2,0.8354596528694158
4,3,0.8100061777963345
5,4,0.7761995881895706
6,4,0.6908363836796938
1,4,1.0
2,4,0.8064224468400284
3,2,0.720131563072556
4,2,0.7374023654166544
5,4,0.8223105093143597
6,3,0.7822502489029733
7,3,0.7844691751677032
1,4,1.0
2,4,0.8492272028586377
3,2,0.5810873150478952
4,3,0.6909411494799027
5,4,0.8045566908242654
6,4,0.7280927881092184
7,4,0.8281674684757283
8,2,0.785385157730727
1,4,1.0
2,2,0.7972616268234018
3,2,0.5562096178972107
4,2,0.6945237085724358
5,3,0.8523752968785792
6,3,0.700862570898457
7,2,0.8516243304498202
8,4,0.7996312378035809
9,4,0.7682037656892381
1,4,1.0
2,2,0.7205265927675581
3,2,0.5703971928527944
4,3,0.6254772001728214
5,3,0.830020145879619
6,2,0.729897441748905
7,4,0.838581352716228
8,3,0.829908907216123
9,4,0.7728234308021482
10,4,0.8105131546307569
1,4,1.0
2,3,0.8428015394830716
3,2,0.515255597540657
4,3,0.6782694874249664
5,2,0.7879454593151769
6,3,0.7196387743348553
7,2,0.7525552338316016
8,4,0.8343275651310713
9,4,0.7651146272212599
10,4,0.8402565706834147
11,3,0.7700771889543191
1,4,1.0
2,4,0.8172578919328745
3,2,0.4605906525947706
4,4,0.7992103938528051
5,3,0.7357962426926915
6,4,0.7134007943575158
7,2,0.6761667810325785
8,2,0.7560754325404176
9,4,0.7818934626372778
10,3,0.7976383694112901
11,4,0.6774843322590696
12,3,0.8032992066226182
