Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8612345553445483
1,4,1.0
2,3,0.8861473016904509
3,4,0.8965193129433908
1,4,1.0
2,4,0.8449485973717117
3,4,0.9081071923274259
4,4,0.8569246439405144
1,4,1.0
2,3,0.8955698236802078
3,3,0.9157969677100568
4,3,0.8356107440340562
5,4,0.8897664695258328
1,4,1.0
2,2,0.8092148623702978
3,4,0.8353545718293297
4,3,0.7940465306925542
5,3,0.8952627691285733
6,4,0.8884652139133593
1,4,1.0
2,4,0.845190411055303
3,3,0.8425175699822083
4,2,0.8118189451610357
5,4,0.8430690031099363
6,4,0.8400635424625564
7,4,0.9132069855664152
1,4,1.0
2,4,0.8926408595078489
3,2,0.7984822144966734
4,4,0.8345425150842782
5,4,0.8529959501258371
6,4,0.8416503213790872
7,4,0.885371172774291
8,4,0.8637302397964884
1,4,1.0
2,3,0.8499385319209135
3,2,0.7893608591213253
4,2,0.7734867653418906
5,4,0.9385509113377833
6,3,0.7976189171663848
7,4,0.9434514900526186
8,4,0.8848154363278402
9,4,0.9128121643963603
1,4,1.0
2,3,0.8636604796185424
3,2,0.8091584449788811
4,2,0.7329942132248729
5,3,0.8949264569529338
6,3,0.7742069311256125
7,4,0.9384256413063394
8,3,0.8221228657448219
9,3,0.9326339342848605
10,4,0.8683743837290829
1,4,1.0
2,4,0.9077070433297254
3,3,0.7526335327054533
4,3,0.7585894845092142
5,4,0.9060124598629383
6,2,0.7263209231002423
7,4,0.8875474381895938
8,4,0.8326659862593251
9,4,0.8845368761656089
10,4,0.8421529727036575
11,4,0.8240515552533924
1,4,1.0
2,3,0.8860586841203179
3,2,0.7331126748613225
4,2,0.7085552618996971
5,2,0.9100176434010518
6,2,0.6378187192914482
7,2,0.8153929465809203
8,3,0.7916333902092278
9,3,0.8470177425171791
10,4,0.8786214992930889
11,4,0.8888088973045416
12,4,0.8576926092791646
