Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,3,0.9207899466881303
1,4,1.0
2,4,0.8519882585906857
3,4,0.8254988527557796
1,4,1.0
2,3,0.8257341246449201
3,4,0.8108939381799752
4,3,0.8348814692131281
1,4,1.0
2,3,0.909046671295002
3,3,0.8450834809192587
4,4,0.8257634565205807
5,3,0.82890634538058
1,4,1.0
2,3,0.8705014334779622
3,4,0.8308443393468029
4,3,0.8544444114216473
5,4,0.8808153721832847
6,4,0.8646413665703031
1,4,1.0
2,2,0.7948979176018809
3,3,0.9021168287427016
4,3,0.8180065858649803
5,4,0.7967562755632552
6,3,0.885465845866769
7,3,0.8610688691813142
1,4,1.0
2,2,0.775013971528831
3,4,0.8698884591777164
4,4,0.8538506701675155
5,4,0.8418856847162484
6,4,0.8642450258957293
7,4,0.8738915911165238
8,3,0.8367480487811638
1,4,1.0
2,2,0.7779312932761382
3,3,0.8828190357853004
4,2,0.8161667075444871
5,4,0.7845233172958292
6,4,0.8544699671717096
7,2,0.733962177839765
8,4,0.8175330226644067
9,4,0.8093670740570134
1,4,1.0
2,2,0.7048905370521068
3,3,0.822411936988835
4,3,0.8892729597204746
5,4,0.8409602489442786
6,3,0.793322003856323
7,4,0.8195720641675791
8,4,0.8657827755408518
9,4,0.8578685147035562
10,4,0.8220621443018921
1,4,1.0
2,3,0.7894792955428576
3,3,0.9050738993788717
4,3,0.9010798678819972
5,4,0.8179301819654214
6,2,0.7316439818531922
7,3,0.838761399232095
8,4,0.80580291712767
9,4,0.8236218670085118
10,4,0.8097445448262198
11,4,0.8060123574756118
1,4,1.0
2,3,0.8727158896025357
3,3,0.842537796952284
4,2,0.8271021171171267
5,3,0.7651354228213606
6,2,0.6335963387625747
7,3,0.818518142402506
8,4,0.8416310699984568
9,4,0.8738209894965913
10,4,0.8653203497805644
11,4,0.8894501111369125
12,4,0.8226570387415832
