Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8408610659694736
1,4,1.0
2,3,0.8329507646177545
3,3,0.7807652920071747
1,4,1.0
2,2,0.792166179111652
3,3,0.8192421221699839
4,4,0.8309909128115729
1,4,1.0
2,3,0.8419621385698455
3,4,0.8445366782037824
4,4,0.8509938242508625
5,4,0.8100289865341455
1,4,1.0
2,4,0.8200036351686291
3,4,0.7411023155584774
4,3,0.8374684758080674
5,3,0.8570622507896478
6,4,0.7800167724916516
1,4,1.0
2,4,0.8373234930453265
3,4,0.8674052886601306
4,3,0.8333886853966013
5,3,0.8531176775006111
6,3,0.8150199898816104
7,4,0.79141026277134
1,4,1.0
2,4,0.8560585643119867
3,2,0.8370747463736832
4,3,0.7376780851194789
5,4,0.7976800161320852
6,4,0.8281184757860209
7,4,0.781287273624853
8,4,0.7958629121454347
1,4,1.0
2,4,0.8532730208589958
3,3,0.7388867094756378
4,4,0.861186879196708
5,2,0.714227527603244
6,3,0.8309211531849491
7,3,0.8218387810817739
8,4,0.7324372698113762
9,4,0.8170309442163884
1,4,1.0
2,4,0.8400960378826113
3,2,0.6042933238410788
4,3,0.8287397390729777
5,3,0.6356872565878395
6,3,0.8522832841219538
7,3,0.8474346344506459
8,3,0.7560856459295646
9,4,0.8293737425816609
10,3,0.7799806843791766
1,4,1.0
2,3,0.8509451611817848
3,2,0.5906756945455701
4,2,0.768970375640034
5,4,0.8285520637359356
6,3,0.7162589567074404
7,2,0.7740808471618513
8,2,0.7909507613610685
9,4,0.8024156136011004
10,3,0.7796547039742245
11,3,0.8402248061079957
1,4,1.0
2,2,0.7839844590945956
3,2,0.6255849843107719
4,2,0.6886997013607343
5,3,0.7632710617372374
6,3,0.6925658828325072
7,2,0.7818103754374456
8,4,0.8144754147842316
9,3,0.8344206384468782
10,2,0.7880026140741745
11,4,0.7996028030101157
12,4,0.813255552150308
