Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,3,0.9923850229644227
1,4,1.0
2,4,0.9894544304964454
3,4,0.9317191501507189
1,4,1.0
2,4,0.9899264617107219
3,4,0.9182261112836833
4,4,0.9740696398911777
1,4,1.0
2,3,0.9891328302282855
3,4,0.9983071034984055
4,4,0.9815171660905003
5,3,0.9883819057879125
1,4,1.0
2,3,0.8644326205519465
3,4,0.9474693095611544
4,4,0.9713503389519802
5,3,0.9495832178979237
6,4,0.9536388503628415
1,4,1.0
2,4,0.9590320656310732
3,4,0.9178773319143524
4,4,0.8845537313217704
5,3,0.9409807454268405
6,4,0.9402523978741807
7,4,0.9757794973144851
1,4,1.0
2,3,0.958959016996231
3,4,0.9322600335097483
4,4,0.9236527831618342
5,2,0.9487186662794085
6,4,0.996894795220002
7,3,0.9039618607619948
8,3,0.9700095313235781
1,4,1.0
2,4,0.9749570222780564
3,4,0.9533116814958527
4,3,1.0097012459933825
5,4,0.9277495982354284
6,4,0.9052690873612298
7,4,0.9849222239105967
8,4,0.9995190824166562
9,4,1.0043347664795443
1,4,1.0
2,4,0.9494868838372901
3,3,0.9500219950822193
4,4,0.9904915382877407
5,4,1.0059338037967809
6,4,0.9335073272174995
7,4,0.9267431602938075
8,4,0.930001563750585
9,3,0.981318580913045
10,4,0.9097981425067254
1,4,1.0
2,4,0.9606928504366248
3,4,0.9091295910436589
4,3,0.88692664341044
5,4,0.9377325346603611
6,3,0.9686246039843965
7,4,0.9249153856720568
8,4,0.9195381020466159
9,3,0.9709571464212892
10,4,0.9394225714344723
11,4,0.8977204105114363
1,4,1.0
2,4,0.9073106611122246
3,4,0.965378666059043
4,4,0.8301088874451362
5,4,0.9721140843784977
6,4,0.9664609395611831
7,4,0.9549090372515853
8,2,0.9449595908378989
9,4,0.99622957327494
10,4,0.9951717775203147
11,3,1.0108733358915862
12,4,0.995714890309791
