Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,3,0.8736517768050156
1,4,1.0
2,2,0.8850597605804476
3,3,0.9183118974786612
1,4,1.0
2,3,0.8730483485458681
3,3,0.9121655579885415
4,4,0.8768498014401651
1,4,1.0
2,4,0.8792922311751664
3,3,0.9447839764820061
4,3,0.8967289437356915
5,4,0.8679095149177406
1,4,1.0
2,4,0.7543218218884212
3,4,0.9434216505481923
4,4,0.9200019689027802
5,4,0.8515979909204086
6,4,0.9193178013590743
1,4,1.0
2,2,0.7971578405718848
3,2,0.8466069566614134
4,3,0.901430168466612
5,3,0.8812104978341874
6,4,0.8989071073894104
7,4,0.8639363848720416
1,4,1.0
2,3,0.7663343518978701
3,2,0.8575260717266605
4,4,0.8484064204981384
5,3,0.853629251361856
6,4,0.8872351896459493
7,4,0.8730780448515534
8,4,0.8305481674656828
1,4,1.0
2,2,0.7184912807998559
3,3,0.7625643455777543
4,2,0.9423592222368352
5,3,0.8613506829248712
6,2,0.8979422633650027
7,4,0.8730062895654004
8,3,0.8177074787149387
9,4,0.8849093331457987
1,4,1.0
2,3,0.6622226347769491
3,2,0.7786296150618471
4,4,0.9022835582671097
5,3,0.7807498174645724
6,4,0.8537725954432301
7,2,0.8713161246551294
8,4,0.85680640387537
9,4,0.8681844883806331
10,4,0.8313089540907591
1,4,1.0
2,2,0.697116125864173
3,2,0.7659423956321247
4,3,0.9405936681054639
5,4,0.8726940742949706
6,3,0.8498599517965059
7,4,0.9020960759253065
8,4,0.8324895489442026
9,3,0.904752530096922
10,4,0.8518571427562681
11,4,0.8976305788488623
1,4,1.0
2,2,0.6849581315919966
3,2,0.7038637472885267
4,3,0.8326328093329683
5,4,0.87009041169728
6,2,0.7965830818878568
7,3,0.8479321621607172
8,3,0.844550004428264
9,4,0.9180912918086959
10,4,0.8645185964752737
11,4,0.8973123063761348
12,3,0.8713407581084366
