Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.7957055802992342
1,4,1.0
2,4,0.7976436350790307
3,4,0.8107064126627693
1,4,1.0
2,4,0.8344931748385376
3,3,0.7961958979882577
4,4,0.8008025483492353
1,4,1.0
2,4,0.8193270626647492
3,4,0.8279937760759415
4,3,0.7914295298582192
5,4,0.8265857486575298
1,4,1.0
2,3,0.8535837576889539
3,2,0.8519941600627872
4,4,0.7400644716864534
5,4,0.8130169381910808
6,4,0.7846991759343641
1,4,1.0
2,4,0.7562154818396101
3,2,0.7192340232174584
4,3,0.8134579538542982
5,4,0.8201015601140553
6,4,0.7997358946526192
7,4,0.8018901558728668
1,4,1.0
2,2,0.8321169242616486
3,2,0.6790876345678509
4,4,0.8064637645939972
5,3,0.780207801659508
6,3,0.752412444323751
7,3,0.8325942055286587
8,4,0.745302854485256
1,4,1.0
2,2,0.8393203477911673
3,2,0.5759919943974485
4,4,0.87555414300329
5,3,0.8341820124435132
6,4,0.7994980755617948
7,4,0.7769245742015966
8,2,0.7366629133129449
9,4,0.82736326964699
1,4,1.0
2,4,0.7817971286906678
3,2,0.5849595048406491
4,3,0.7800904280199737
5,2,0.7410086908858587
6,4,0.7800416604496148
7,2,0.8196079448457053
8,3,0.7486384480098809
9,3,0.8281666204873094
10,4,0.7583918958949044
1,4,1.0
2,4,0.8092696879560444
3,2,0.7036576728217085
4,2,0.7599239695644057
5,2,0.6829519915161283
6,4,0.8345011924596967
7,2,0.7818804629111948
8,3,0.7069339515744194
9,3,0.8272250918379261
10,3,0.705968305147093
11,3,0.7989706812009206
1,4,1.0
2,3,0.8011092349554821
3,3,0.7895040662018871
4,3,0.8068892023943027
5,2,0.6346880869807988
6,4,0.8077999242902518
7,2,0.7552461426557756
8,4,0.7405895288067645
9,2,0.6385158739702772
10,2,0.7258062907290223
11,4,0.8441253499387196
12,2,0.8001459636281976
