Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.9577351394518369
1,4,1.0
2,3,0.9290267481692267
3,4,0.9389185191715453
1,4,1.0
2,4,0.8994109747729789
3,4,0.892451536616425
4,4,0.946559231226681
1,4,1.0
2,4,0.8892052080429945
3,4,0.9056329374446054
4,4,0.8240064729242343
5,4,0.9538151572425171
1,4,1.0
2,4,0.9451335757025074
3,4,0.9480382711620503
4,4,0.8826490386498085
5,3,0.9361958264736404
6,4,0.9340752662236301
1,4,1.0
2,3,0.9811872912215599
3,4,0.9339336231206607
4,4,0.8884036460346646
5,3,0.838282488211574
6,3,0.878486747744828
7,4,0.9318385603157923
1,4,1.0
2,4,0.9066831021483698
3,4,0.8798578099081642
4,4,0.8807621823694122
5,4,0.9331506181190148
6,4,0.9193299964738681
7,4,0.8342430298623705
8,4,0.8713687570602938
1,4,1.0
2,4,0.9123652267198493
3,2,0.9516895554462581
4,2,0.8735901243674897
5,4,0.9083220065622198
6,4,0.9295399086741133
7,4,0.9052187014130323
8,3,0.8708744327081347
9,4,0.9405525721437714
1,4,1.0
2,4,0.9209772978511894
3,2,0.8826267631957747
4,3,0.8885604775361605
5,1,0.9197120533993415
6,4,0.8834355199372022
7,2,0.9047643187647663
8,4,0.9128457881970867
9,4,0.87819130698051
10,4,0.9371788533132258
1,4,1.0
2,4,0.893958998232189
3,4,0.9219573506864814
4,4,0.9069154010471968
5,4,0.9285329365449608
6,4,0.9465520710624283
7,4,0.8854655411242742
8,3,0.8038422032252177
9,3,0.9333681814326455
10,4,0.9348038860913671
11,4,0.9573341172436662
1,4,1.0
2,3,0.9590156329246428
3,4,0.946646335279489
4,4,0.8863043601793356
5,4,0.8189211862437243
6,4,0.9393721839317399
7,4,0.9542900616112089
8,4,0.8251402986306571
9,4,0.8066075975368453
10,4,0.929815581805527
11,4,0.9303507952832136
12,3,0.9135889260348579
