Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.8962748171046333
1,4,1.0
2,3,0.8784884645103097
3,4,0.8801380493659795
1,4,1.0
2,4,0.901532538003242
3,4,0.8565935053146617
4,3,0.9162345535758294
1,4,1.0
2,2,0.9012288507659566
3,3,0.8502806276691542
4,4,0.9081886993282587
5,3,0.8388143524383074
1,4,1.0
2,4,0.9328757908780795
3,4,0.8815138596441637
4,4,0.8371468228460993
5,4,0.8961082329099427
6,3,0.9139578170999453
1,4,1.0
2,3,0.9094691598225398
3,3,0.7937634367522026
4,3,0.9386919725106203
5,4,0.8476786134691188
6,4,0.8730980354326605
7,3,0.9056529768059703
1,4,1.0
2,2,0.8484666997994725
3,3,0.8464236054151354
4,3,0.9122556600741442
5,3,0.8433231034836381
6,4,0.9136629668537819
7,3,0.9132615877641523
8,3,0.8741584818928873
1,4,1.0
2,3,0.7756519404551153
3,3,0.8043488469598489
4,1,0.9257448260797092
5,3,0.8464373739633789
6,3,0.922302861400869
7,3,0.8558113189586198
8,4,0.8875771413248125
9,3,0.8779888077156581
1,4,1.0
2,3,0.7765701529892866
3,4,0.7897726930332521
4,3,0.8224243490389477
5,3,0.8128344130053955
6,4,0.9156269765660696
7,3,0.9069606638506403
8,4,0.8769813249321325
9,3,0.8892775025282487
10,4,0.8014837309305229
1,4,1.0
2,2,0.8057262483378722
3,2,0.7917383062421285
4,3,0.8976179471434436
5,3,0.790009326125176
6,3,0.8776606403888995
7,3,0.8796751851871109
8,4,0.9042096030807707
9,3,0.8458370351175751
10,4,0.8831861901784863
11,4,0.8853448804148842
1,4,1.0
2,2,0.7852279465547173
3,3,0.7411158469986764
4,3,0.9295324234556392
5,3,0.8404752164510011
6,3,0.8616591666231398
7,4,0.8696997370861727
8,3,0.90258155914565
9,4,0.8648123233482928
10,4,0.8259755285282628
11,4,0.8563300575306737
12,4,0.8706755338341143
